File_Name,Session,Emotion,val,act,dom,wav_file_name,Signal_Mean,Signal_StdDeviation,Rms_Vec_Mean,Rms_Vec_StdDeviation,Autocorrelation_Max,Autocorrelation_StdDeviation,Silence,Harmonic_Mean
4-10-4_5-4_5-4_5-Ses04M_impro07_F022.wav, 4,10,4_5,4_5,4_5,Ses04M_impro07_F022, -2.6863838e-05, 0.054755703, 1.1841877e-06, 0.00025463614, 630928.7, 342103.38, 0.99997836, 0.0010647269
4-09-2_0-4_0-4_0-Ses04M_impro08_F014.wav, 4,09,2_0,4_0,4_0,Ses04M_impro08_F014, -2.5835581e-05, 0.032273483, 2.9576339e-07, 9.769956e-05, 290221.78, 356901.38, 0.9999908, 0.0003997091
3-09-2_0-3_3333-3_3333-Ses03F_script01_1_M013.wav, 3,09,2_0,3_3333,3_3333,Ses03F_script01_1_M013, -2.8186743e-05, 0.014899136, 1.2064734e-07, 4.2397198e-05, 69787.18, 109673.81, 0.9999919, 0.002221266
5-09-2_0-3_6667-3_0-Ses05M_script02_2_M012.wav, 5,09,2_0,3_6667,3_0,Ses05M_script02_2_M012, -3.222193e-05, 0.036798004, 9.2739225e-07, 0.00018473038, 301654.5, 218414.16, 0.9999748, 0.0025898076
1-01-2_5-3_5-3_0-Ses01M_script02_1_M011.wav, 1,01,2_5,3_5,3_0,Ses01M_script02_1_M011, -2.4774767e-05, 0.012637235, 1.5185701e-07, 4.3806736e-05, 4045.376, 9196.684, 0.99998796, 0.0037535415
1-05-1_6667-4_6667-4_3333-Ses01F_script01_1_F041.wav, 1,05,1_6667,4_6667,4_3333,Ses01F_script01_1_F041, -1.9151033e-05, 0.11291532, 7.216003e-07, 0.00028544563, 1017716.1, 1389271.5, 0.9999936, 0.0013108497
4-09-3_0-3_0-3_0-Ses04M_impro05_M032.wav, 4,09,3_0,3_0,3_0,Ses04M_impro05_M032, -2.9901346e-05, 0.045668688, 8.132022e-07, 0.00019271004, 476854.66, 511708.62, 0.9999822, 0.000891428
5-09-2_0-4_0-4_5-Ses05M_impro04_M024.wav, 5,09,2_0,4_0,4_5,Ses05M_impro04_M024, -2.4803452e-05, 0.03660226, 2.5675078e-07, 9.694136e-05, 1893437.0, 2843900.5, 0.99999297, 0.0015914631
2-01-2_5-2_5-3_0-Ses02M_script03_2_F005.wav, 2,01,2_5,2_5,3_0,Ses02M_script03_2_F005, -2.8639846e-05, 0.012456475, 4.835594e-07, 7.7609395e-05, 2131.182, 1652.9548, 0.9999612, 0.00069709873
4-10-3_0-3_0-3_0-Ses04F_impro07_M038.wav, 4,10,3_0,3_0,3_0,Ses04F_impro07_M038, -2.6411564e-05, 0.011628011, 1.1267536e-07, 3.6196336e-05, 40241.17, 130256.41, 0.9999903, 0.0014771875
4-01-4_0-2_5-2_5-Ses04F_impro08_F001.wav, 4,01,4_0,2_5,2_5,Ses04F_impro08_F001, -2.8700148e-05, 0.030349566, 3.010861e-07, 9.55914e-05, 661811.3, 1389731.6, 0.9999901, 0.0010904238
4-09-2_0-3_5-3_0-Ses04F_script01_2_M009.wav, 4,09,2_0,3_5,3_0,Ses04F_script01_2_M009, -3.092366e-05, 0.016010389, 6.455793e-07, 0.00010166388, 16819.707, 12561.67, 0.99995965, 0.0020468845
5-10-4_5-3_5-4_5-Ses05F_impro07_M024.wav, 5,10,4_5,3_5,4_5,Ses05F_impro07_M024, -2.6829692e-05, 0.026744071, 4.554497e-07, 0.00011036459, 138514.16, 353351.7, 0.99998295, 0.0007113794
4-09-2_5-3_5-2_5-Ses04F_script01_2_M006.wav, 4,09,2_5,3_5,2_5,Ses04F_script01_2_M006, -2.5425963e-05, 0.008377541, 2.671497e-07, 4.7307374e-05, 11819.253, 18243.375, 0.9999681, 0.0025366188
3-01-3_5-3_5-3_5-Ses03F_impro05_M013.wav, 3,01,3_5,3_5,3_5,Ses03F_impro05_M013, -2.8127697e-05, 0.017483937, 2.5848482e-07, 6.722543e-05, 166737.61, 145623.73, 0.9999852, 0.0008996906
5-01-2_5-3_0-2_5-Ses05M_impro01_F009.wav, 5,01,2_5,3_0,2_5,Ses05M_impro01_F009, -1.9506604e-05, 0.0147523, 6.6335167e-07, 9.892173e-05, 8169.8823, 6309.3066, 0.99995506, 0.000788022
2-04-2_0-3_0-4_0-Ses02M_impro02_F009.wav, 2,04,2_0,3_0,4_0,Ses02M_impro02_F009, -3.0035895e-05, 0.008807259, 1.143195e-07, 3.173061e-05, 5831.956, 5378.3594, 0.999987, 0.0027565006
5-01-3_0-3_0-3_0-Ses05F_impro04_M031.wav, 5,01,3_0,3_0,3_0,Ses05F_impro04_M031, -2.8219223e-05, 0.009730556, 1.5203936e-07, 3.8462953e-05, 16995.996, 18384.19, 0.9999844, 0.0010574583
5-10-4_0-3_5-3_5-Ses05F_impro07_F016.wav, 5,10,4_0,3_5,3_5,Ses05F_impro07_F016, -3.0606636e-05, 0.02270698, 5.217583e-07, 0.00010884508, 153149.75, 217438.64, 0.999977, 0.00090500887
3-04-2_3333-2_3333-2_0-Ses03F_script02_2_F025.wav, 3,04,2_3333,2_3333,2_0,Ses03F_script02_2_F025, -2.8980803e-05, 0.002845294, 6.6185144e-08, 1.3723167e-05, 2484.9568, 3861.2754, 0.99997675, 0.0057513043
2-04-4_0-3_0-4_0-Ses02M_impro02_M018.wav, 2,04,4_0,3_0,4_0,Ses02M_impro02_M018, -2.5799676e-05, 0.005468064, 2.7146127e-08, 1.218335e-05, 19904.652, 45255.684, 0.99999505, 0.005354938
5-09-2_5-2_5-3_0-Ses05F_impro04_F030.wav, 5,09,2_5,2_5,3_0,Ses05F_impro04_F030, -2.571999e-05, 0.021424737, 3.870061e-07, 9.105671e-05, 108478.28, 91754.664, 0.99998194, 0.0013341036
1-09-2_0-4_5-4_5-Ses01M_impro04_M015.wav, 1,09,2_0,4_5,4_5,Ses01M_impro04_M015, -2.2580449e-05, 0.057090744, 6.2490625e-07, 0.00018888095, 1753761.6, 2082602.0, 0.99998903, 0.0014735034
1-04-1_5-2_5-3_5-Ses01M_impro06_M006.wav, 1,04,1_5,2_5,3_5,Ses01M_impro06_M006, -2.4816076e-05, 0.006923864, 2.7775089e-08, 1.3867476e-05, 38068.887, 152967.4, 0.999996, 0.004941704
5-01-3_0-2_5-1_5-Ses05F_impro02_M000.wav, 5,01,3_0,2_5,1_5,Ses05F_impro02_M000, -2.9715035e-05, 0.0038632385, 8.537727e-08, 1.8161492e-05, 256.1028, 514.4522, 0.9999779, 0.0017673245
1-10-3_0-3_5-3_5-Ses01M_script02_1_M031.wav, 1,10,3_0,3_5,3_5,Ses01M_script02_1_M031, -2.709502e-05, 0.052109215, 2.0704704e-07, 0.000103870574, 1478501.9, 3373571.2, 0.999996, 0.0020652567
1-09-3_5-3_0-2_5-Ses01F_script02_1_M012.wav, 1,09,3_5,3_0,2_5,Ses01F_script02_1_M012, -2.6839556e-05, 0.027142925, 2.3293215e-07, 7.95135e-05, 75120.484, 128318.64, 0.9999914, 0.0026889206
4-05-1_5-3_0-4_0-Ses04F_script03_2_M042.wav, 4,05,1_5,3_0,4_0,Ses04F_script03_2_M042, -2.9029401e-05, 0.05737692, 1.2899765e-06, 0.00027205356, 543928.9, 360507.5, 0.9999775, 0.0005175481
4-05-2_5-3_0-3_0-Ses04F_script03_2_M034.wav, 4,05,2_5,3_0,3_0,Ses04F_script03_2_M034, -2.4005516e-05, 0.025136383, 6.518929e-07, 0.00012800694, 155759.2, 122506.71, 0.9999741, 0.0011280885
1-04-3_0-2_0-2_5-Ses01M_impro06_F006.wav, 1,04,3_0,2_0,2_5,Ses01M_impro06_F006, -1.8475454e-05, 0.008173762, 2.0205103e-07, 4.0638384e-05, 4012.5017, 5316.451, 0.99997526, 0.002665869
5-05-4_0-4_0-3_5-Ses05M_script03_2_M040.wav, 5,05,4_0,4_0,3_5,Ses05M_script03_2_M040, -3.2859032e-05, 0.049016766, 9.0906536e-07, 0.0002110892, 510864.06, 431707.0, 0.99998146, 0.0017111106
2-05-1_5-3_5-2_5-Ses02F_impro01_F021.wav, 2,05,1_5,3_5,2_5,Ses02F_impro01_F021, -2.5785546e-05, 0.04464923, 2.732258e-07, 0.000110450164, 2433807.2, 4554810.0, 0.99999386, 0.0008209853
5-09-1_5-2_5-2_0-Ses05F_impro02_F017.wav, 5,09,1_5,2_5,2_0,Ses05F_impro02_F017, -2.6164138e-05, 0.029002987, 3.975186e-07, 0.000107373446, 658821.6, 810536.56, 0.9999863, 0.00076977315
3-04-2_0-2_5-2_0-Ses03F_impro02_F043.wav, 3,04,2_0,2_5,2_0,Ses03F_impro02_F043, -2.658604e-05, 0.0024381944, 6.662436e-08, 1.2745642e-05, 1002.1585, 1097.8374, 0.9999727, 0.0057127383
2-08-1_5-2_5-4_0-Ses02M_impro06_F001.wav, 2,08,1_5,2_5,4_0,Ses02M_impro06_F001, -2.9585439e-05, 0.005749153, 7.153015e-08, 2.0279018e-05, 4587.845, 7166.849, 0.99998754, 0.004587903
2-05-2_0-3_0-4_5-Ses02M_script01_1_M038.wav, 2,05,2_0,3_0,4_5,Ses02M_script01_1_M038, -2.841438e-05, 0.029975591, 5.02271e-07, 0.00012270123, 171421.23, 195379.73, 0.99998325, 0.0012881757
1-01-2_5-2_0-3_0-Ses01M_impro05_M015.wav, 1,01,2_5,2_0,3_0,Ses01M_impro05_M015, -1.868741e-05, 0.010839298, 3.2727377e-07, 5.9559326e-05, 59114.855, 138762.2, 0.9999698, 0.0032653334
4-05-2_0-4_0-3_5-Ses04M_script03_2_M031.wav, 4,05,2_0,4_0,3_5,Ses04M_script03_2_M031, -2.3859693e-05, 0.04484693, 2.224659e-06, 0.0003158546, 80335.33, 47685.914, 0.9999504, 0.00042426173
1-01-3_0-2_5-2_5-Ses01M_impro05_F027.wav, 1,01,3_0,2_5,2_5,Ses01M_impro05_F027, -2.9853221e-05, 0.012082648, 5.137404e-07, 7.878507e-05, 15783.723, 9088.466, 0.9999575, 0.0024305286
2-01-3_3333-2_3333-3_0-Ses02M_impro04_F008.wav, 2,01,3_3333,2_3333,3_0,Ses02M_impro04_F008, -2.7750359e-05, 0.010615239, 1.0070558e-07, 3.269552e-05, 59748.41, 101857.74, 0.9999905, 0.0015661602
5-03-3_5-2_0-2_5-Ses05F_script02_2_M041.wav, 5,03,3_5,2_0,2_5,Ses05F_script02_2_M041, -3.0321427e-05, 0.0022878377, 7.781291e-08, 1.3343043e-05, 85.90587, 119.901215, 0.99996597, 0.0039399085
5-10-5_0-3_5-3_0-Ses05M_impro07_M002.wav, 5,10,5_0,3_5,3_0,Ses05M_impro07_M002, -3.171458e-05, 0.10514444, 2.1580943e-06, 0.00047634766, 4263660.0, 7204867.0, 0.9999795, 0.0005243502
1-04-3_5-3_0-4_0-Ses01F_impro06_F007.wav, 1,04,3_5,3_0,4_0,Ses01F_impro06_F007, -2.6759863e-05, 0.010002967, 7.814768e-08, 2.7958853e-05, 59389.82, 85731.74, 0.9999922, 0.0026622023
2-09-2_0-3_0-4_0-Ses02M_script02_2_M031.wav, 2,09,2_0,3_0,4_0,Ses02M_script02_2_M031, -2.7517195e-05, 0.027634488, 1.06944334e-07, 5.4362972e-05, 225944.05, 435673.84, 0.9999961, 0.0020029258
3-09-2_6667-3_0-2_6667-Ses03F_script02_2_M022.wav, 3,09,2_6667,3_0,2_6667,Ses03F_script02_2_M022, -2.5819198e-05, 0.005281031, 6.4232744e-08, 1.8417779e-05, 11919.861, 13334.173, 0.99998784, 0.0029666382
4-03-3_5-4_0-4_0-Ses04M_impro07_M007.wav, 4,03,3_5,4_0,4_0,Ses04M_impro07_M007, -2.5804398e-05, 0.02026508, 1.7965455e-07, 6.0337992e-05, 207642.16, 288185.78, 0.9999911, 0.0022357712
4-05-1_5-4_5-4_0-Ses04M_script03_2_F051.wav, 4,05,1_5,4_5,4_0,Ses04M_script03_2_F051, -3.3845623e-05, 0.12127628, 1.8669667e-06, 0.00047583118, 2786874.2, 1669465.1, 0.9999846, 0.0004442109
3-03-4_0-4_0-3_0-Ses03M_script01_3_F017.wav, 3,03,4_0,4_0,3_0,Ses03M_script01_3_F017, -2.8580022e-05, 0.006856385, 6.009269e-08, 2.0298168e-05, 2509.7073, 4533.246, 0.99999124, 0.0023096246
3-10-5_0-5_0-2_0-Ses03M_impro07_M020.wav, 3,10,5_0,5_0,2_0,Ses03M_impro07_M020, -2.8301874e-05, 0.015651518, 1.8115121e-07, 5.3247055e-05, 114036.74, 87376.48, 0.99998844, 0.0015455108
2-09-2_0-3_5-3_0-Ses02F_script02_2_M026.wav, 2,09,2_0,3_5,3_0,Ses02F_script02_2_M026, -2.767749e-05, 0.03185966, 8.094414e-07, 0.00016058591, 264650.0, 209589.12, 0.9999746, 0.0009847089
4-09-2_0-3_5-4_0-Ses04M_impro08_F011.wav, 4,09,2_0,3_5,4_0,Ses04M_impro08_F011, -2.5555548e-05, 0.028584309, 6.844904e-07, 0.00013987574, 272.5401, 397.75787, 0.99997604, 0.0019574661
1-01-4_0-2_0-2_5-Ses01M_script01_3_F000.wav, 1,01,4_0,2_0,2_5,Ses01M_script01_3_F000, -1.372492e-05, 0.027067782, 4.6321853e-07, 0.00011197344, 85008.42, 122562.15, 0.9999829, 0.0037105652
5-09-2_0-4_0-4_5-Ses05F_impro04_F012.wav, 5,09,2_0,4_0,4_5,Ses05F_impro04_F012, -2.5376743e-05, 0.03641255, 6.32162e-07, 0.00015171757, 291273.4, 287099.2, 0.99998266, 0.0015619557
1-03-3_5-2_5-2_5-Ses01M_impro07_M013.wav, 1,03,3_5,2_5,2_5,Ses01M_impro07_M013, -2.3121791e-05, 0.034214143, 1.8292512e-07, 7.9111254e-05, 1572153.9, 2801001.5, 0.99999464, 0.0016756812
3-04-2_5-3_5-2_5-Ses03F_script03_1_F015.wav, 3,04,2_5,3_5,2_5,Ses03F_script03_1_F015, -2.8056724e-05, 0.009905981, 1.2139655e-07, 3.4677578e-05, 20420.434, 38220.78, 0.9999877, 0.003084994
5-01-2_5-3_5-3_5-Ses05F_impro05_M007.wav, 5,01,2_5,3_5,3_5,Ses05F_impro05_M007, -2.9121828e-05, 0.009907889, 1.5334868e-07, 3.897863e-05, 13919.82, 19755.564, 0.9999845, 0.0010475438
5-09-2_0-2_0-3_0-Ses05F_script01_1_F040.wav, 5,09,2_0,2_0,3_0,Ses05F_script01_1_F040, -2.6957565e-05, 0.007119794, 1.5724326e-07, 3.3459208e-05, 6175.273, 9848.629, 0.9999779, 0.0031612057
1-05-1_5-4_5-4_0-Ses01F_impro05_F016.wav, 1,05,1_5,4_5,4_0,Ses01F_impro05_F016, -0.00030416797, 0.22041628, 3.5232854e-06, 0.000881237, 4798410.5, 4652296.5, 0.999984, 0.00051599223
3-01-3_0-3_0-2_5-Ses03M_impro05b_F028.wav, 3,01,3_0,3_0,2_5,Ses03M_impro05b_F028, -2.7214028e-05, 0.0069590155, 1.3260349e-07, 3.0377198e-05, 13533.691, 12032.969, 0.9999809, 0.0015078618
5-04-2_0-2_5-1_5-Ses05M_impro06_F006.wav, 5,04,2_0,2_5,1_5,Ses05M_impro06_F006, -2.7441438e-05, 0.005689339, 1.6773534e-07, 3.0891548e-05, 4625.9106, 9207.399, 0.9999705, 0.0030664292
5-01-3_0-3_0-3_0-Ses05F_script03_1_F019.wav, 5,01,3_0,3_0,3_0,Ses05F_script03_1_F019, -2.882081e-05, 0.02224974, 4.0190903e-07, 9.456314e-05, 55292.586, 91406.055, 0.99998194, 0.0011580433
1-03-4_0-3_5-4_0-Ses01F_script03_2_F002.wav, 1,03,4_0,3_5,4_0,Ses01F_script03_2_F002, -2.7702945e-05, 0.059850093, 9.79239e-07, 0.000242088, 755724.3, 863892.25, 0.9999836, 0.0010416313
1-09-2_3333-3_0-2_0-Ses01M_script01_1_M026.wav, 1,09,2_3333,3_0,2_0,Ses01M_script01_1_M026, -2.9105027e-05, 0.022780431, 3.1923196e-07, 8.527677e-05, 64285.906, 65765.586, 0.999986, 0.0033440385
1-01-4_0-2_6667-1_6667-Ses01F_script01_3_M003.wav, 1,01,4_0,2_6667,1_6667,Ses01F_script01_3_M003, -2.9910827e-05, 0.006239223, 1.6808842e-07, 3.238397e-05, 16518.445, 11239.642, 0.99997306, 0.0025122748
1-06-2_5-3_0-1_0-Ses01F_script03_1_M002.wav, 1,06,2_5,3_0,1_0,Ses01F_script03_1_M002, -2.6194255e-05, 0.009131642, 2.0456241e-07, 4.3219832e-05, 1395.3519, 1881.9307, 0.9999776, 0.0042766267
2-09-2_0-3_0-4_0-Ses02F_impro04_F014.wav, 2,09,2_0,3_0,4_0,Ses02F_impro04_F014, -2.8203847e-05, 0.020737113, 1.9004048e-07, 6.27761e-05, 151509.77, 311538.84, 0.9999908, 0.0021181286
1-05-1_0-4_5-5_0-Ses01M_impro05_M006.wav, 1,05,1_0,4_5,5_0,Ses01M_impro05_M006, -0.0006247578, 0.30168498, 6.686467e-06, 0.0014202724, 4363498.0, 4222347.0, 0.9999778, 0.0013303037
1-08-2_5-3_0-2_0-Ses01F_impro05_M033.wav, 1,08,2_5,3_0,2_0,Ses01F_impro05_M033, -2.5468918e-05, 0.027616542, 2.5877722e-07, 8.453662e-05, 113881.42, 217653.52, 0.99999064, 0.0013196405
4-09-2_0-3_5-3_5-Ses04M_script03_2_F025.wav, 4,09,2_0,3_5,3_5,Ses04M_script03_2_F025, -2.480575e-05, 0.016654449, 2.655362e-07, 6.650025e-05, 55116.223, 81372.36, 0.9999841, 0.0016415307
2-09-2_5-3_0-4_0-Ses02M_impro05_F028.wav, 2,09,2_5,3_0,4_0,Ses02M_impro05_F028, -2.8196559e-05, 0.018228255, 1.3200791e-07, 4.9053506e-05, 338786.2, 584886.5, 0.9999927, 0.00091809325
3-09-1_0-4_5-5_0-Ses03M_impro08a_F018.wav, 3,09,1_0,4_5,5_0,Ses03M_impro08a_F018, -2.6787871e-05, 0.038632467, 2.9720954e-07, 0.00010715342, 25450.883, 57129.54, 0.9999923, 0.00042518592
4-09-1_5-3_0-3_5-Ses04F_script02_2_F027.wav, 4,09,1_5,3_0,3_5,Ses04F_script02_2_F027, -1.4587724e-05, 0.022817083, 8.6431504e-07, 0.00014042926, 12183.106, 18357.234, 0.9999621, 0.003211356
2-09-2_0-3_0-2_5-Ses02M_script02_1_F015.wav, 2,09,2_0,3_0,2_5,Ses02M_script02_1_F015, -3.0083942e-05, 0.0096716015, 5.166473e-07, 7.0686336e-05, 10434.337, 8580.827, 0.9999466, 0.0020011328
4-01-2_5-3_0-3_0-Ses04M_impro07_M035.wav, 4,01,2_5,3_0,3_0,Ses04M_impro07_M035, -3.2618664e-05, 0.018213639, 5.837887e-07, 0.000103114326, 14379.592, 10509.661, 0.99996793, 0.0014253383
4-09-2_3333-2_3333-2_6667-Ses04M_script01_2_M011.wav, 4,09,2_3333,2_3333,2_6667,Ses04M_script01_2_M011, -2.3053488e-05, 0.02349303, 4.8943735e-07, 0.000107229236, 30881.102, 35234.598, 0.99997914, 0.0018807413
1-09-2_0-3_5-3_0-Ses01M_script02_2_F003.wav, 1,09,2_0,3_5,3_0,Ses01M_script02_2_F003, -2.9533116e-05, 0.110969864, 2.7966917e-06, 0.0005570825, 1367215.6, 1031503.5, 0.9999748, 0.0015080448
3-09-3_0-2_5-2_0-Ses03M_impro04_M022.wav, 3,09,3_0,2_5,2_0,Ses03M_impro04_M022, -2.5488225e-05, 0.008748423, 1.3335959e-07, 3.415646e-05, 45977.816, 55028.305, 0.99998474, 0.003209469
4-01-2_5-2_5-3_0-Ses04F_impro04_M013.wav, 4,01,2_5,2_5,3_0,Ses04F_impro04_M013, -2.8314365e-05, 0.01693846, 2.7786135e-07, 6.860362e-05, 62077.92, 97934.7, 0.9999836, 0.0015997
4-05-1_5-4_0-5_0-Ses04F_impro01_F014.wav, 4,05,1_5,4_0,5_0,Ses04F_impro01_F014, -2.7777292e-05, 0.06912388, 4.3073547e-07, 0.00017255136, 3150521.2, 3996014.0, 0.99999374, 0.0006823085
5-10-4_5-4_5-4_0-Ses05F_impro03_M043.wav, 5,10,4_5,4_5,4_0,Ses05F_impro03_M043, -2.9520188e-05, 0.05776705, 8.6169354e-07, 0.0002231071, 1154132.6, 1607207.8, 0.9999851, 0.0008333125
1-03-4_0-3_5-2_5-Ses01F_script03_1_M026.wav, 1,03,4_0,3_5,2_5,Ses01F_script03_1_M026, -2.5318514e-05, 0.045462802, 1.7086442e-07, 8.813657e-05, 4166419.5, 10695239.0, 0.99999624, 0.0014880683
5-09-1_6667-3_3333-3_3333-Ses05M_script02_2_M011.wav, 5,09,1_6667,3_3333,3_3333,Ses05M_script02_2_M011, -2.884202e-05, 0.04996583, 8.007467e-07, 0.00020002326, 266981.22, 401561.03, 0.99998397, 0.0010582223
1-05-1_0-3_5-4_5-Ses01M_script01_2_F013.wav, 1,05,1_0,3_5,4_5,Ses01M_script01_2_F013, 0.0024279635, 0.38559222, 5.1828692e-06, 0.0014136792, 9.287798e+07, 9.646113e+07, 0.9999865, 0.0009835206
1-09-1_5-2_0-2_0-Ses01M_impro02_M006.wav, 1,09,1_5,2_0,2_0,Ses01M_impro02_M006, -2.687476e-05, 0.010023338, 2.5675263e-07, 5.072928e-05, 1872.256, 2759.955, 0.99997437, 0.003399098
4-01-3_0-3_0-3_5-Ses04M_script02_2_M020.wav, 4,01,3_0,3_0,3_5,Ses04M_script02_2_M020, -3.7265094e-05, 0.020156048, 5.344874e-07, 0.000103792445, 59318.71, 57147.543, 0.9999735, 0.0032588218
5-05-2_0-3_0-3_5-Ses05M_script03_2_F017.wav, 5,05,2_0,3_0,3_5,Ses05M_script03_2_F017, -3.5398993e-05, 0.013353154, 5.87754e-07, 8.858918e-05, 22954.701, 9042.598, 0.999956, 0.00060713064
3-05-2_3333-3_0-3_3333-Ses03M_script02_2_M028.wav, 3,05,2_3333,3_0,3_3333,Ses03M_script02_2_M028, -3.0486637e-05, 0.016488342, 3.2779315e-07, 7.3516334e-05, 62943.656, 129415.57, 0.9999801, 0.0039344514
1-04-1_5-2_5-2_0-Ses01M_script01_3_M034.wav, 1,04,1_5,2_5,2_0,Ses01M_script01_3_M034, -2.27194e-05, 0.02502605, 1.09763356e-07, 5.241117e-05, 822834.2, 1421486.0, 0.9999956, 0.0025522562
2-10-4_0-3_5-4_0-Ses02M_impro07_F007.wav, 2,10,4_0,3_5,4_0,Ses02M_impro07_F007, -2.7439211e-05, 0.02375788, 1.9784493e-07, 6.8558904e-05, 131225.75, 147335.47, 0.99999166, 0.00046557744
2-01-4_0-3_5-3_5-Ses02F_impro08_F018.wav, 2,01,4_0,3_5,3_5,Ses02F_impro08_F018, -2.6781117e-05, 0.026347725, 4.2920627e-07, 0.000106340995, 132936.39, 103600.94, 0.9999837, 0.0016579927
5-01-2_5-2_0-2_0-Ses05M_script01_3_F022.wav, 5,01,2_5,2_0,2_0,Ses05M_script01_3_F022, -2.6397478e-05, 0.0022151377, 8.2414786e-08, 1.3511753e-05, 177.86258, 188.06728, 0.9999628, 0.0026731868
2-09-2_5-4_0-3_0-Ses02M_impro01_M017.wav, 2,09,2_5,4_0,3_0,Ses02M_impro01_M017, -2.3348277e-05, 0.030495664, 5.819774e-07, 0.00013321945, 84789.87, 131131.77, 0.9999809, 0.0012164325
4-08-2_5-3_0-2_0-Ses04M_script02_1_M024.wav, 4,08,2_5,3_0,2_0,Ses04M_script02_1_M024, -3.636045e-05, 0.02004196, 6.7819354e-07, 0.00011658421, 186.32451, 185.57921, 0.99996614, 0.0033492942
2-09-2_5-4_0-4_0-Ses02F_impro05_F007.wav, 2,09,2_5,4_0,4_0,Ses02F_impro05_F007, -3.1213476e-05, 0.033268724, 3.3657048e-07, 0.00010581649, 377135.7, 349749.2, 0.99998987, 0.0009930012
4-10-4_0-3_5-3_5-Ses04M_impro03_F017.wav, 4,10,4_0,3_5,3_5,Ses04M_impro03_F017, -2.643593e-05, 0.023514776, 2.9810724e-07, 8.3724626e-05, 321511.5, 417660.1, 0.9999873, 0.0007727619
3-08-4_0-4_0-4_0-Ses03M_impro07_F005.wav, 3,08,4_0,4_0,4_0,Ses03M_impro07_F005, -2.8591076e-05, 0.022907183, 2.0250359e-07, 6.810837e-05, 302030.9, 254879.83, 0.9999912, 0.0011173794
2-03-4_0-3_3333-2_6667-Ses02F_script03_1_F019.wav, 2,03,4_0,3_3333,2_6667,Ses02F_script03_1_F019, -3.0483323e-05, 0.027770681, 7.084521e-07, 0.00014026278, 345683.7, 263590.94, 0.9999745, 0.0026505415
5-10-2_5-4_0-4_5-Ses05M_script02_1_M018.wav, 5,10,2_5,4_0,4_5,Ses05M_script02_1_M018, -2.5349565e-05, 0.037084986, 2.4970828e-07, 9.623072e-05, 1014211.75, 1568090.6, 0.99999326, 0.0017755821
2-10-4_5-4_0-4_0-Ses02M_impro07_M020.wav, 2,10,4_5,4_0,4_0,Ses02M_impro07_M020, -2.6068277e-05, 0.05790348, 8.3966694e-07, 0.00022049692, 1214232.0, 881624.3, 0.9999855, 0.0006688366
5-01-2_5-3_0-2_5-Ses05F_impro05_M037.wav, 5,01,2_5,3_0,2_5,Ses05F_impro05_M037, -2.5193905e-05, 0.008674063, 2.3069937e-07, 4.473308e-05, 30467.65, 22756.434, 0.9999734, 0.001158703
3-05-1_5-4_5-4_5-Ses03M_impro01_F025.wav, 3,05,1_5,4_5,4_5,Ses03M_impro01_F025, -2.4211464e-05, 0.07391009, 6.8895247e-07, 0.0002256548, 958003.8, 935656.7, 0.9999907, 0.00077362475
3-10-5_0-5_0-2_0-Ses03M_impro07_M022.wav, 3,10,5_0,5_0,2_0,Ses03M_impro07_M022, -3.236986e-05, 0.010596403, 1.7382463e-07, 4.2917087e-05, 20217.855, 18349.967, 0.9999836, 0.0017820488
1-01-3_0-3_5-3_0-Ses01M_impro04_F008.wav, 1,01,3_0,3_5,3_0,Ses01M_impro04_F008, -1.7541606e-05, 0.02159516, 5.918244e-07, 0.00011304931, 203362.53, 195689.9, 0.9999726, 0.0034365254
2-03-4_0-3_0-3_0-Ses02M_impro07_F029.wav, 2,03,4_0,3_0,3_0,Ses02M_impro07_F029, -2.8194127e-05, 0.012247591, 1.735788e-07, 4.6107314e-05, 150493.72, 166147.52, 0.9999858, 0.0020054106
2-01-2_5-3_0-3_0-Ses02M_impro05_F024.wav, 2,01,2_5,3_0,3_0,Ses02M_impro05_F024, -2.6233667e-05, 0.02199702, 2.1925905e-07, 6.9447684e-05, 181995.58, 188819.25, 0.99999005, 0.00080202246
1-04-2_0-2_5-2_0-Ses01M_script02_2_F036.wav, 1,04,2_0,2_5,2_0,Ses01M_script02_2_F036, -2.3397193e-05, 0.026206292, 1.9751472e-07, 7.194499e-05, 166322.0, 358476.66, 0.9999925, 0.0033188465
3-08-2_0-3_5-4_0-Ses03M_impro02_M033.wav, 3,08,2_0,3_5,4_0,Ses03M_impro02_M033, -2.9306679e-05, 0.008348492, 1.2369487e-07, 3.213473e-05, 65945.83, 95880.86, 0.99998516, 0.0046929326
5-08-3_0-3_5-2_0-Ses05F_script02_1_M025.wav, 5,08,3_0,3_5,2_0,Ses05F_script02_1_M025, -2.4836922e-05, 0.012178198, 5.360364e-07, 8.0794045e-05, 2068.4685, 1677.1223, 0.999956, 0.0021609282
2-01-3_0-3_0-3_0-Ses02M_impro08_M017.wav, 2,01,3_0,3_0,3_0,Ses02M_impro08_M017, -3.756358e-05, 0.03292778, 1.5756415e-06, 0.0002277715, 88807.67, 79624.016, 0.99995214, 0.0011735307
2-09-1_5-4_0-4_0-Ses02M_script03_2_F034.wav, 2,09,1_5,4_0,4_0,Ses02M_script03_2_F034, -2.6703938e-05, 0.0192966, 2.3228998e-07, 6.6950306e-05, 61072.28, 104954.414, 0.99998796, 0.0011590158
