File_Name,Modality,Vocal_Channel ,Emotion,Emotional_Intensity,Statement,Repetition,Actor,Signal_Mean,Signal_StdDeviation,Rms_Vec_Mean,Rms_Vec_StdDeviation,Autocorrelation_Max,Autocorrelation_StdDeviation,Silence,Harmonic_Mean
03-01-02-01-01-01-06.wav, 03,01,02,01,01,01,06, -1.5038875e-06, 0.0014559887, 7.513635e-09, 3.3076385e-06, 2327.8618, 17276.904, 0.9999948, 0.012031722
03-01-08-02-01-01-06.wav, 03,01,08,02,01,01,06, -2.1274202e-07, 0.0035899284, 2.3107905e-08, 9.107975e-06, 4054.6006, 16302.89, 0.99999356, 0.007925658
03-01-08-01-02-01-06.wav, 03,01,08,01,02,01,06, -4.4916737e-07, 0.0045527024, 2.9610185e-08, 1.1610553e-05, 20578.479, 48913.89, 0.9999935, 0.010559164
03-01-05-01-01-01-06.wav, 03,01,05,01,01,01,06, -3.517478e-06, 0.0061489274, 3.397511e-08, 1.4453604e-05, 18932.52, 66972.0, 0.99999446, 0.0049025645
03-01-06-01-01-02-06.wav, 03,01,06,01,01,02,06, -8.864925e-07, 0.0037777834, 2.2900604e-08, 9.301255e-06, 7686.471, 35191.305, 0.9999939, 0.012098806
03-01-06-02-02-02-06.wav, 03,01,06,02,02,02,06, -1.1323789e-06, 0.1212296, 6.758346e-07, 0.0002862365, 5597437.0, 16273145.0, 0.9999944, 0.011820317
03-01-05-02-02-01-06.wav, 03,01,05,02,02,01,06, 3.6889633e-06, 0.09145068, 4.2932058e-07, 0.00019814528, 5706874.0, 3.0315334e+07, 0.9999953, 0.011532729
03-01-07-01-02-01-06.wav, 03,01,07,01,02,01,06, -5.450935e-07, 0.0018795216, 1.0478332e-08, 4.437892e-06, 1344.9634, 6263.2354, 0.9999944, 0.004600581
03-01-04-01-02-02-06.wav, 03,01,04,01,02,02,06, -4.3362655e-07, 0.0024976998, 1.5141111e-08, 6.149677e-06, 5425.3267, 24032.875, 0.9999939, 0.0074993297
03-01-04-02-01-02-06.wav, 03,01,04,02,01,02,06, -3.4908303e-06, 0.002024574, 1.0277604e-08, 4.5616353e-06, 688.51495, 907.25116, 0.99999493, 0.014563999
03-01-07-02-01-01-06.wav, 03,01,07,02,01,01,06, 1.4273057e-06, 0.011728482, 5.6767174e-08, 2.5802914e-05, 22328.523, 77432.5, 0.9999952, 0.0073319976
03-01-03-02-02-02-07.wav, 03,01,03,02,02,02,07, -3.8910807e-06, 0.034801938, 1.8895263e-07, 8.1091945e-05, 483877.12, 1464481.5, 0.9999946, 0.024826974
03-01-03-01-01-02-07.wav, 03,01,03,01,01,02,07, -2.5727209e-06, 0.0056447624, 3.388908e-08, 1.3830939e-05, 16749.727, 71558.8, 0.999994, 0.01648389
03-01-02-02-01-01-07.wav, 03,01,02,02,01,01,07, 2.142385e-05, 0.0025347138, 1.3188974e-08, 5.781993e-06, 4690.3896, 30093.984, 0.9999948, 0.022913298
03-01-02-01-02-01-07.wav, 03,01,02,01,02,01,07, -3.5550127e-06, 0.0028527393, 1.6963478e-08, 6.9564117e-06, 6062.826, 17439.482, 0.99999404, 0.031656098
03-01-01-01-02-02-07.wav, 03,01,01,01,02,02,07, -6.9429666e-07, 0.0039883917, 2.2234392e-08, 9.416941e-06, 17253.781, 84467.35, 0.9999944, 0.02277543
03-01-08-02-02-01-07.wav, 03,01,08,02,02,01,07, -2.9741527e-06, 0.019619817, 1.18933286e-07, 4.830566e-05, 164979.97, 469352.75, 0.9999939, 0.013767689
03-01-08-01-01-01-07.wav, 03,01,08,01,01,01,07, -3.238345e-06, 0.0066192104, 3.9739128e-08, 1.6218482e-05, 18946.064, 55694.76, 0.999994, 0.012974018
03-01-06-01-02-02-07.wav, 03,01,06,01,02,02,07, -9.081961e-07, 0.0064543798, 3.9900385e-08, 1.6047745e-05, 12700.633, 43088.027, 0.9999938, 0.0048469775
03-01-05-01-02-01-07.wav, 03,01,05,01,02,01,07, 6.8627713e-07, 0.0075219497, 3.913776e-08, 1.7157834e-05, 18619.46, 72249.08, 0.9999948, 0.014959937
03-01-05-02-01-01-07.wav, 03,01,05,02,01,01,07, -0.00043245518, 0.040665008, 2.3511073e-07, 9.778232e-05, 733112.06, 1203757.9, 0.9999942, 0.037222937
03-01-06-02-01-02-07.wav, 03,01,06,02,01,02,07, 3.884182e-07, 0.022752436, 1.3659711e-07, 5.5748525e-05, 71138.65, 336115.1, 0.999994, 0.022641221
03-01-04-01-01-02-07.wav, 03,01,04,01,01,02,07, -8.646871e-07, 0.0029251215, 1.691081e-08, 7.0331694e-06, 7069.1597, 28308.324, 0.9999942, 0.023848029
03-01-07-01-01-01-07.wav, 03,01,07,01,01,01,07, -3.309371e-06, 0.0035428584, 2.0868692e-08, 8.598508e-06, 4485.9277, 14926.344, 0.9999941, 0.0103021795
03-01-07-02-02-01-07.wav, 03,01,07,02,02,01,07, -1.0272511e-06, 0.009150358, 4.6075204e-08, 2.0533058e-05, 102782.67, 244643.94, 0.999995, 0.02596405
03-01-04-02-02-02-07.wav, 03,01,04,02,02,02,07, 5.0684787e-07, 0.008735088, 4.7425726e-08, 2.0353484e-05, 81831.07, 357754.16, 0.9999946, 0.012344893
03-01-08-02-01-02-07.wav, 03,01,08,02,01,02,07, -2.4410706e-06, 0.009866632, 5.6518253e-08, 2.3614419e-05, 31666.736, 95335.984, 0.9999943, 0.0135447355
03-01-08-01-02-02-07.wav, 03,01,08,01,02,02,07, -1.0515074e-06, 0.0075207595, 4.558999e-08, 1.8516721e-05, 32794.008, 74379.73, 0.9999939, 0.018430242
03-01-05-01-01-02-07.wav, 03,01,05,01,01,02,07, -0.00014643717, 0.04808682, 2.5230662e-07, 0.000110148525, 573031.06, 1189210.8, 0.99999475, 0.029401498
03-01-06-01-01-01-07.wav, 03,01,06,01,01,01,07, 3.9455204e-05, 0.0056737484, 3.4393942e-08, 1.396936e-05, 17897.3, 77928.08, 0.9999939, 0.029085118
03-01-06-02-02-01-07.wav, 03,01,06,02,02,01,07, -2.473343e-07, 0.046437256, 2.842583e-07, 0.00011489171, 764978.44, 1786151.6, 0.99999386, 0.013325062
03-01-05-02-02-02-07.wav, 03,01,05,02,02,02,07, 1.3480131e-05, 0.09620803, 4.6208493e-07, 0.000210848, 7738403.0, 2.0616572e+07, 0.9999952, 0.026054382
03-01-07-01-02-02-07.wav, 03,01,07,01,02,02,07, 1.4362779e-07, 0.004464397, 2.6296851e-08, 1.0835069e-05, 12139.425, 30063.104, 0.9999941, 0.012910206
03-01-04-01-02-01-07.wav, 03,01,04,01,02,01,07, -5.845742e-07, 0.0028611475, 1.6853042e-08, 6.9439648e-06, 8656.845, 21982.41, 0.9999941, 0.013290639
03-01-04-02-01-01-07.wav, 03,01,04,02,01,01,07, 2.3252964e-07, 0.006059774, 3.2063976e-08, 1.3939055e-05, 16164.897, 88850.94, 0.9999947, 0.0074418164
03-01-07-02-01-02-07.wav, 03,01,07,02,01,02,07, 1.6932476e-07, 0.008651165, 4.0921034e-08, 1.8815223e-05, 61734.97, 227315.28, 0.9999953, 0.027784243
03-01-03-02-01-01-07.wav, 03,01,03,02,01,01,07, 7.875669e-06, 0.023535827, 1.1947346e-07, 5.3027376e-05, 137041.06, 388027.78, 0.99999493, 0.02743931
03-01-03-01-02-01-07.wav, 03,01,03,01,02,01,07, 7.334097e-07, 0.0067928657, 4.158113e-08, 1.6806289e-05, 24603.787, 72112.25, 0.99999386, 0.021367718
03-01-02-02-02-02-07.wav, 03,01,02,02,02,02,07, -2.09645e-06, 0.0026937048, 1.3673935e-08, 6.069071e-06, 4032.757, 17598.271, 0.99999493, 0.025647018
03-01-01-01-01-01-07.wav, 03,01,01,01,01,01,07, 1.7450202e-06, 0.0042888564, 2.2887681e-08, 9.90767e-06, 8544.575, 63268.34, 0.99999464, 0.0170105
03-01-02-01-01-02-07.wav, 03,01,02,01,01,02,07, -7.1947574e-07, 0.0025482657, 1.4206201e-08, 6.016758e-06, 2843.5168, 8171.221, 0.9999944, 0.019973636
03-01-08-01-01-02-07.wav, 03,01,08,01,01,02,07, -4.735015e-06, 0.007870843, 4.6361738e-08, 1.9102443e-05, 33002.824, 92430.914, 0.9999941, 0.012735747
03-01-08-02-02-02-07.wav, 03,01,08,02,02,02,07, -2.9351224e-07, 0.013526462, 8.120782e-08, 3.3142842e-05, 69465.734, 174488.95, 0.999994, 0.009282149
03-01-04-02-02-01-07.wav, 03,01,04,02,02,01,07, -0.000116393334, 0.011051936, 6.331079e-08, 2.645255e-05, 40206.46, 112896.11, 0.9999943, 0.022172594
03-01-07-02-02-02-07.wav, 03,01,07,02,02,02,07, 5.219334e-07, 0.009570116, 4.1785633e-08, 1.9997253e-05, 39929.79, 121529.016, 0.99999565, 0.014423034
03-01-07-01-01-02-07.wav, 03,01,07,01,01,02,07, -6.6999013e-07, 0.004293132, 2.5528864e-08, 1.0468921e-05, 11322.9375, 33780.777, 0.99999404, 0.015288173
03-01-04-01-01-01-07.wav, 03,01,04,01,01,01,07, 4.7995485e-07, 0.002606777, 1.5355058e-08, 6.32675e-06, 4274.668, 24185.178, 0.9999941, 0.011922674
03-01-06-02-01-01-07.wav, 03,01,06,02,01,01,07, 1.2715731e-06, 0.030842472, 1.76672e-07, 7.3817195e-05, 502668.03, 1623445.4, 0.9999943, 0.012815501
03-01-05-02-01-02-07.wav, 03,01,05,02,01,02,07, -3.1204967e-05, 0.081772014, 4.2548555e-07, 0.00018653115, 1683302.5, 6312301.0, 0.9999948, 0.03535996
03-01-05-01-02-02-07.wav, 03,01,05,01,02,02,07, 3.6462243e-06, 0.01789797, 9.312544e-08, 4.0825817e-05, 120153.7, 412820.25, 0.9999948, 0.015081441
03-01-06-01-02-01-07.wav, 03,01,06,01,02,01,07, -3.6985903e-06, 0.0067679193, 4.1026112e-08, 1.6663067e-05, 32852.47, 156433.66, 0.9999939, 0.01397302
03-01-01-01-02-01-07.wav, 03,01,01,01,02,01,07, -8.8649386e-07, 0.0050730007, 2.5543939e-08, 1.1383458e-05, 17252.473, 58123.258, 0.999995, 0.014454122
03-01-02-01-02-02-07.wav, 03,01,02,01,02,02,07, -8.4917855e-07, 0.0031075433, 1.8304407e-08, 7.5419707e-06, 7521.78, 18567.883, 0.9999941, 0.020361261
03-01-02-02-01-02-07.wav, 03,01,02,02,01,02,07, -4.234674e-07, 0.0028891172, 1.555071e-08, 6.702788e-06, 3439.25, 16559.264, 0.99999464, 0.013689003
03-01-03-01-01-01-07.wav, 03,01,03,01,01,01,07, -1.7983755e-06, 0.003209344, 1.9084002e-08, 7.826e-06, 5968.124, 32495.455, 0.99999404, 0.027411854
03-01-03-02-02-01-07.wav, 03,01,03,02,02,01,07, 1.1423817e-05, 0.020150468, 1.0397874e-07, 4.5773446e-05, 192062.38, 851962.1, 0.9999948, 0.020698378
03-01-02-01-01-01-07.wav, 03,01,02,01,01,01,07, -1.7134373e-06, 0.0030473634, 1.8295024e-08, 7.466634e-06, 6599.912, 28358.709, 0.999994, 0.022274908
03-01-01-01-01-02-07.wav, 03,01,01,01,01,02,07, -4.989236e-06, 0.0045449566, 2.4892614e-08, 1.0636519e-05, 8728.943, 43305.96, 0.9999945, 0.023471924
03-01-02-02-02-01-07.wav, 03,01,02,02,02,01,07, -1.4408412e-06, 0.0036109737, 1.7614077e-08, 7.975191e-06, 9582.726, 26821.996, 0.9999951, 0.017303469
03-01-03-01-02-02-07.wav, 03,01,03,01,02,02,07, 7.334097e-07, 0.0067928657, 4.158113e-08, 1.6806289e-05, 24603.787, 72112.25, 0.99999386, 0.021367718
03-01-03-02-01-02-07.wav, 03,01,03,02,01,02,07, 1.4307718e-05, 0.028429696, 1.4670367e-07, 6.458162e-05, 139622.23, 557298.06, 0.9999948, 0.019597292
03-01-08-01-02-01-07.wav, 03,01,08,01,02,01,07, -6.086311e-08, 0.0067946077, 4.1188073e-08, 1.6728849e-05, 29285.922, 64787.105, 0.9999939, 0.018226258
03-01-08-02-01-01-07.wav, 03,01,08,02,01,01,07, 1.1571929e-05, 0.020591449, 1.10835025e-07, 4.777298e-05, 316159.8, 1208930.9, 0.99999464, 0.018636225
03-01-07-02-01-01-07.wav, 03,01,07,02,01,01,07, 8.339362e-07, 0.014030884, 7.0649456e-08, 3.1484462e-05, 74657.945, 454355.8, 0.999995, 0.020294486
03-01-04-02-01-02-07.wav, 03,01,04,02,01,02,07, -1.7379132e-05, 0.00665765, 3.6146282e-08, 1.5512736e-05, 6472.3887, 37898.145, 0.9999946, 0.024617258
03-01-04-01-02-02-07.wav, 03,01,04,01,02,02,07, -1.8808099e-07, 0.006022257, 3.241496e-08, 1.3971713e-05, 23406.145, 66480.414, 0.99999464, 0.012484318
03-01-07-01-02-01-07.wav, 03,01,07,01,02,01,07, 2.7527145e-07, 0.0026794067, 1.6242527e-08, 6.597026e-06, 4646.291, 12552.511, 0.9999939, 0.021631068
03-01-05-02-02-01-07.wav, 03,01,05,02,02,01,07, -3.466084e-05, 0.12028619, 6.5307734e-07, 0.00028027824, 2652722.8, 6862764.5, 0.9999946, 0.025250087
03-01-06-02-02-02-07.wav, 03,01,06,02,02,02,07, 7.2689936e-06, 0.04873045, 2.8977263e-07, 0.000118830445, 1071405.2, 3203270.2, 0.99999404, 0.017875675
03-01-06-01-01-02-07.wav, 03,01,06,01,01,02,07, 1.6836859e-06, 0.0072419005, 4.306365e-08, 1.7659615e-05, 24267.81, 169658.94, 0.99999404, 0.015997775
03-01-05-01-01-01-07.wav, 03,01,05,01,01,01,07, 0.00011384848, 0.02098019, 1.0916455e-07, 4.7857295e-05, 91958.805, 257884.27, 0.9999948, 0.02197911
03-01-08-01-02-01-08.wav, 03,01,08,01,02,01,08, 2.400468e-05, 0.011592752, 6.405591e-08, 2.72505e-05, 13046.793, 55359.883, 0.99999446, 0.031205323
03-01-08-02-01-01-08.wav, 03,01,08,02,01,01,08, -6.424409e-05, 0.011397324, 6.188124e-08, 2.655729e-05, 60577.332, 207140.23, 0.9999946, 0.03152547
03-01-07-02-01-01-08.wav, 03,01,07,02,01,01,08, 5.145795e-06, 0.0074138753, 3.794338e-08, 1.6772263e-05, 15374.781, 96585.1, 0.9999949, 0.026934687
03-01-04-02-01-02-08.wav, 03,01,04,02,01,02,08, 4.762634e-06, 0.0058279387, 3.0837214e-08, 1.3405785e-05, 5068.0063, 21579.938, 0.9999947, 0.029401904
03-01-04-01-02-02-08.wav, 03,01,04,01,02,02,08, 6.7696084e-07, 0.002362028, 1.3656046e-08, 5.679536e-06, 2138.4458, 13943.5205, 0.9999942, 0.033085145
03-01-07-01-02-01-08.wav, 03,01,07,01,02,01,08, -2.6429116e-06, 0.0049433876, 2.6157153e-08, 1.1371234e-05, 4256.2153, 12243.433, 0.9999947, 0.025501365
03-01-05-02-02-01-08.wav, 03,01,05,02,02,01,08, 9.36489e-06, 0.038207356, 2.2088626e-07, 9.1866386e-05, 1457335.8, 4308635.5, 0.9999942, 0.028849509
03-01-06-02-02-02-08.wav, 03,01,06,02,02,02,08, -2.7630835e-05, 0.05241829, 2.7736343e-07, 0.00012057751, 1225364.4, 7169934.5, 0.9999947, 0.032049987
03-01-06-01-01-02-08.wav, 03,01,06,01,01,02,08, -8.540023e-06, 0.014450277, 8.2021714e-08, 3.4427143e-05, 83810.77, 502933.25, 0.99999434, 0.034809828
03-01-05-01-01-01-08.wav, 03,01,05,01,01,01,08, -2.1486828e-06, 0.015766801, 8.868863e-08, 3.739433e-05, 80793.36, 414809.22, 0.9999944, 0.03066442
03-01-02-01-01-01-08.wav, 03,01,02,01,01,01,08, -2.1422097e-06, 0.0027512873, 1.5905734e-08, 6.615179e-06, 2724.6775, 14224.676, 0.9999942, 0.028875118
03-01-01-01-01-02-08.wav, 03,01,01,01,01,02,08, -4.1365456e-06, 0.004159977, 2.3829326e-08, 9.956382e-06, 9203.227, 84609.49, 0.9999943, 0.027087519
03-01-02-02-02-01-08.wav, 03,01,02,02,02,01,08, -8.3816985e-06, 0.0024490685, 1.3901431e-08, 5.834876e-06, 4950.7, 39932.49, 0.99999434, 0.027859421
03-01-03-01-02-02-08.wav, 03,01,03,01,02,02,08, 6.815188e-07, 0.00838527, 5.0830657e-08, 2.0645257e-05, 82696.516, 272529.9, 0.9999939, 0.026664257
03-01-03-02-01-02-08.wav, 03,01,03,02,01,02,08, -2.1843569e-05, 0.017163191, 9.1592476e-08, 3.9648647e-05, 251377.23, 3309880.5, 0.99999464, 0.032309767
03-01-01-01-02-01-08.wav, 03,01,01,01,02,01,08, -2.6514515e-06, 0.0047343276, 2.7887014e-08, 1.1490261e-05, 14222.496, 60791.14, 0.9999941, 0.027034136
03-01-02-01-02-02-08.wav, 03,01,02,01,02,02,08, -1.3519518e-06, 0.0027513907, 1.6518252e-08, 6.741491e-06, 3992.5066, 23760.24, 0.999994, 0.028956087
03-01-02-02-01-02-08.wav, 03,01,02,02,01,02,08, 3.907864e-06, 0.0022727903, 1.267091e-08, 5.3665153e-06, 2523.4404, 22276.3, 0.9999944, 0.027018778
03-01-03-01-01-01-08.wav, 03,01,03,01,01,01,08, 7.220722e-06, 0.0060633626, 3.6055305e-08, 1.4785621e-05, 11044.321, 47192.004, 0.99999404, 0.028925143
03-01-03-02-02-01-08.wav, 03,01,03,02,02,01,08, -6.391685e-06, 0.0190622, 1.03496916e-07, 4.4417302e-05, 349131.7, 1233106.0, 0.9999946, 0.024527006
03-01-08-01-01-02-08.wav, 03,01,08,01,01,02,08, 3.837805e-06, 0.007585752, 4.154754e-08, 1.7753055e-05, 23219.287, 70448.43, 0.9999945, 0.02745214
03-01-08-02-02-02-08.wav, 03,01,08,02,02,02,08, -1.2926433e-05, 0.016577018, 8.922682e-08, 3.8459246e-05, 41809.934, 122487.87, 0.99999464, 0.026479606
03-01-04-02-02-01-08.wav, 03,01,04,02,02,01,08, -1.5799588e-06, 0.0052851723, 2.99993e-08, 1.2591667e-05, 16713.408, 60660.305, 0.99999434, 0.0289367
03-01-07-02-02-02-08.wav, 03,01,07,02,02,02,08, -6.212422e-07, 0.008145238, 4.3842498e-08, 1.8897286e-05, 27963.857, 95139.99, 0.99999464, 0.028191537
03-01-07-01-01-02-08.wav, 03,01,07,01,01,02,08, 2.1086328e-06, 0.0034564717, 1.9619666e-08, 8.235003e-06, 3559.7847, 26953.842, 0.99999434, 0.028178405
03-01-04-01-01-01-08.wav, 03,01,04,01,01,01,08, -4.1543117e-06, 0.002655194, 1.3157393e-08, 5.910599e-06, 3604.6038, 19529.635, 0.99999505, 0.030665396
03-01-06-02-01-01-08.wav, 03,01,06,02,01,01,08, -9.394047e-05, 0.044785216, 2.3498525e-07, 0.00010258633, 580960.25, 3323053.8, 0.99999475, 0.031035395
03-01-05-02-01-02-08.wav, 03,01,05,02,01,02,08, -5.0586594e-05, 0.095455565, 5.2743513e-07, 0.0002243801, 1009514.56, 2336994.0, 0.99999446, 0.030625084
03-01-05-01-02-02-08.wav, 03,01,05,01,02,02,08, 6.797276e-06, 0.014423571, 8.416686e-08, 3.4842436e-05, 142906.55, 518665.97, 0.99999416, 0.030556269
03-01-06-01-02-01-08.wav, 03,01,06,01,02,01,08, 2.6606365e-05, 0.017492555, 9.6655185e-08, 4.11188e-05, 203544.97, 643587.94, 0.99999446, 0.022630764
03-01-03-02-01-01-08.wav, 03,01,03,02,01,01,08, -9.242115e-06, 0.01797133, 9.9300756e-08, 4.2244155e-05, 102453.664, 801189.3, 0.99999446, 0.02940566
03-01-03-01-02-01-08.wav, 03,01,03,01,02,01,08, 2.2410998e-06, 0.0065638935, 3.9406984e-08, 1.6082926e-05, 46350.582, 223327.36, 0.999994, 0.026800519
03-01-02-02-02-02-08.wav, 03,01,02,02,02,02,08, -4.5800684e-06, 0.0026001735, 1.42409355e-08, 6.085097e-06, 3817.0288, 23824.953, 0.9999945, 0.026705626
03-01-01-01-01-01-08.wav, 03,01,01,01,01,01,08, -1.3006011e-06, 0.0041192495, 2.4495083e-08, 1.0044985e-05, 8758.572, 34306.1, 0.99999404, 0.02913342
03-01-02-01-01-02-08.wav, 03,01,02,01,01,02,08, -2.577006e-06, 0.002593831, 1.5877696e-08, 6.4174774e-06, 2186.7, 18510.865, 0.99999386, 0.026989115
03-01-08-02-01-02-08.wav, 03,01,08,02,01,02,08, -7.2286923e-07, 0.013745732, 7.73209e-08, 3.260119e-05, 62960.195, 206356.72, 0.9999944, 0.03238532
03-01-08-01-02-02-08.wav, 03,01,08,01,02,02,08, -6.5917396e-07, 0.008529701, 5.0243244e-08, 2.070174e-05, 28415.93, 83306.01, 0.9999941, 0.029197305
03-01-05-01-01-02-08.wav, 03,01,05,01,01,02,08, -3.2581276e-05, 0.016381055, 9.470399e-08, 3.9387298e-05, 97609.414, 501720.72, 0.9999942, 0.0347088
03-01-06-01-01-01-08.wav, 03,01,06,01,01,01,08, 6.000462e-05, 0.015193426, 7.9718795e-08, 3.4802528e-05, 46673.504, 234761.33, 0.99999475, 0.02538948
03-01-06-02-02-01-08.wav, 03,01,06,02,02,01,08, 1.2357496e-06, 0.044705585, 2.4063235e-07, 0.000103718965, 1015033.44, 3766195.2, 0.99999464, 0.0310685
03-01-05-02-02-02-08.wav, 03,01,05,02,02,02,08, -8.707895e-06, 0.04181721, 2.3953893e-07, 0.000100084, 1343549.1, 4635403.0, 0.9999943, 0.029114548
03-01-07-01-02-02-08.wav, 03,01,07,01,02,02,08, -2.249417e-06, 0.004916459, 2.6693536e-08, 1.1455943e-05, 6985.0864, 32056.963, 0.9999946, 0.028359817
03-01-04-01-02-01-08.wav, 03,01,04,01,02,01,08, -4.5944116e-08, 0.0024200932, 1.4122136e-08, 5.8461383e-06, 3011.0312, 22707.7, 0.99999416, 0.02928414
03-01-04-02-01-01-08.wav, 03,01,04,02,01,01,08, -1.6159241e-06, 0.0055950303, 3.09151e-08, 1.3151787e-05, 10261.395, 48815.42, 0.99999446, 0.024942804
03-01-07-02-01-02-08.wav, 03,01,07,02,01,02,08, -2.4337373e-06, 0.005070191, 2.8015032e-08, 1.1918083e-05, 10597.333, 63723.56, 0.99999446, 0.025511311
03-01-08-02-02-01-08.wav, 03,01,08,02,02,01,08, -6.8398876e-06, 0.016902758, 9.257646e-08, 3.9557457e-05, 125811.64, 346936.8, 0.9999945, 0.029429656
03-01-08-01-01-01-08.wav, 03,01,08,01,01,01,08, 2.2356291e-05, 0.0065111965, 3.6625575e-08, 1.5442665e-05, 14414.858, 42380.723, 0.9999944, 0.03042555
03-01-06-01-02-02-08.wav, 03,01,06,01,02,02,08, -5.0892654e-06, 0.013515994, 7.671961e-08, 3.220168e-05, 100190.625, 457154.6, 0.99999434, 0.027073547
03-01-05-01-02-01-08.wav, 03,01,05,01,02,01,08, -1.8982483e-06, 0.012405634, 7.3073736e-08, 3.0108597e-05, 155657.42, 498397.22, 0.9999941, 0.031087084
03-01-05-02-01-01-08.wav, 03,01,05,02,01,01,08, 2.9022523e-05, 0.03770174, 1.9781861e-07, 8.636068e-05, 349034.0, 2407063.2, 0.99999475, 0.030409351
03-01-06-02-01-02-08.wav, 03,01,06,02,01,02,08, 1.649855e-05, 0.048437804, 2.584933e-07, 0.00011189684, 460825.56, 2635924.8, 0.99999464, 0.033422522
03-01-04-01-01-02-08.wav, 03,01,04,01,01,02,08, 1.6902649e-07, 0.002365896, 1.273467e-08, 5.4889824e-06, 3394.4463, 18814.893, 0.99999464, 0.028733652
03-01-07-01-01-01-08.wav, 03,01,07,01,01,01,08, -4.041987e-06, 0.0041196994, 2.1985121e-08, 9.516942e-06, 6035.9766, 31255.164, 0.99999464, 0.02909804
03-01-07-02-02-01-08.wav, 03,01,07,02,02,01,08, -2.1174144e-06, 0.005889874, 3.2834567e-08, 1.3906477e-05, 10844.063, 45919.055, 0.9999944, 0.02719359
03-01-04-02-02-02-08.wav, 03,01,04,02,02,02,08, 0.00011466794, 0.007036655, 3.9586002e-08, 1.6690889e-05, 11241.313, 36088.74, 0.9999944, 0.027031597
03-01-03-02-02-02-08.wav, 03,01,03,02,02,02,08, 1.528519e-05, 0.014926081, 7.8979554e-08, 3.4334586e-05, 135671.31, 778202.7, 0.9999947, 0.02231339
03-01-03-01-01-02-08.wav, 03,01,03,01,01,02,08, -6.291693e-07, 0.0062314826, 3.777466e-08, 1.5342419e-05, 21015.39, 117095.15, 0.9999939, 0.028245583
03-01-02-02-01-01-08.wav, 03,01,02,02,01,01,08, -4.6914215e-06, 0.002242886, 1.2848373e-08, 5.368299e-06, 1763.6107, 9911.07, 0.9999943, 0.026262268
03-01-02-01-02-01-08.wav, 03,01,02,01,02,01,08, -3.148386e-06, 0.003232159, 1.940445e-08, 7.919417e-06, 9023.13, 45784.957, 0.999994, 0.02900588
03-01-01-01-02-02-08.wav, 03,01,01,01,02,02,08, -3.640304e-06, 0.0045935065, 2.7314922e-08, 1.12013495e-05, 16336.3955, 60541.668, 0.99999404, 0.02956046
03-01-08-02-01-01-09.wav, 03,01,08,02,01,01,09, 1.2194868e-06, 0.005471554, 3.4507956e-08, 1.3740798e-05, 46245.043, 185666.77, 0.9999937, 0.01710812
03-01-08-01-02-01-09.wav, 03,01,08,01,02,01,09, -1.8926763e-06, 0.0022941998, 1.3907677e-08, 5.648709e-06, 2147.7954, 5178.8677, 0.9999939, 0.030561417
03-01-05-01-01-01-09.wav, 03,01,05,01,01,01,09, 1.6780385e-06, 0.0022521506, 1.3142552e-08, 5.4406037e-06, 3307.9521, 10557.699, 0.99999416, 0.0215647
03-01-06-01-01-02-09.wav, 03,01,06,01,01,02,09, -2.027592e-06, 0.0011896506, 7.819198e-09, 3.0499984e-06, 571.1176, 1662.3481, 0.99999344, 0.027799448
03-01-06-02-02-02-09.wav, 03,01,06,02,02,02,09, -1.43379875e-05, 0.01870799, 1.2042126e-07, 4.7464004e-05, 301340.16, 787673.2, 0.99999356, 0.024413668
03-01-05-02-02-01-09.wav, 03,01,05,02,02,01,09, 1.2478447e-06, 0.102032185, 4.8630903e-07, 0.00022275343, 3057180.5, 11097668.0, 0.99999523, 0.025081478
03-01-07-01-02-01-09.wav, 03,01,07,01,02,01,09, -3.6487493e-06, 0.0015622594, 9.379719e-09, 3.8280864e-06, 1911.6727, 5408.305, 0.999994, 0.019031422
03-01-04-01-02-02-09.wav, 03,01,04,01,02,02,09, -6.556934e-08, 0.0006692443, 4.0966452e-09, 1.6557898e-06, 401.66946, 1772.7058, 0.99999386, 0.027401961
03-01-04-02-01-02-09.wav, 03,01,04,02,01,02,09, -8.383959e-07, 0.0016845323, 8.990005e-09, 3.891603e-06, 73.35154, 147.13358, 0.99999464, 0.020600371
03-01-07-02-01-01-09.wav, 03,01,07,02,01,01,09, 3.0819126e-07, 0.0025206553, 1.443913e-08, 6.0329653e-06, 2451.383, 11150.239, 0.9999943, 0.016591337
03-01-03-02-01-02-09.wav, 03,01,03,02,01,02,09, 6.2439085e-06, 0.025605468, 1.279006e-07, 5.722734e-05, 50856.16, 195499.84, 0.999995, 0.0134926
03-01-03-01-02-02-09.wav, 03,01,03,01,02,02,09, -1.412588e-07, 0.0054966547, 3.29996e-08, 1.3467962e-05, 8833.67, 28115.615, 0.999994, 0.017511735
03-01-02-02-02-01-09.wav, 03,01,02,02,02,01,09, -1.5577868e-07, 0.0022464762, 1.23045405e-08, 5.257668e-06, 6137.9536, 36072.887, 0.9999945, 0.035058856
03-01-01-01-01-02-09.wav, 03,01,01,01,01,02,09, -3.5726967e-07, 0.0015191581, 9.880913e-09, 3.8744397e-06, 1876.2186, 6386.637, 0.9999935, 0.027875226
03-01-02-01-01-01-09.wav, 03,01,02,01,01,01,09, 2.9782078e-07, 0.0016048964, 1.002107e-08, 4.010419e-06, 3232.2224, 15547.603, 0.99999374, 0.0269033
